index,age_yr,age_class,ppt_mm,GSppt_mm,GSinvkT,AinvkT,GSinvBoltzT,AinvBoltzT,lgs_mo,biomass_gm2,anpp_gm2y,ln_biomass,ln_npp,alpha,npp_gs,ln_npp_gs,npp_M,ln_npp_M,npp_gs_M,ln_npp_gs_M,T_gs,T_ma
1028,120,81-350,1061.4,990.2,40.65973813,40.95388869,40.66519945,40.96455066,9,18366,678,9.818256408,6.519147288,1.005,75.33333333,4.321922711,0.035147549,-3.348200402,0.003905283,-5.54542498,12.26666667,10.21666667
1029,121,81-350,686.5,523.1,41.04320752,42.08255866,41.0451431,42.10921733,5,16047,442,9.683277195,6.091309882,1.005,88.4,4.48187197,0.026242273,-3.640383699,0.005248455,-5.249821612,9.6,2.616666667
1030,121,81-350,654.1,609,40.65092125,41.44137695,40.65632791,41.46849616,7,20214,673,9.914130713,6.51174533,1.005,96.14285714,4.565835181,0.031683601,-3.451956037,0.004526229,-5.397866186,12.32857143,6.883333333
1031,121,81-350,705,533.6,41.06063378,42.10291544,41.06260334,42.12948594,5,22558,766,10.02384505,6.64118217,1.005,153.2,5.031744257,0.032296962,-3.432782105,0.006459392,-5.042220017,9.48,2.483333333
1032,121,81-350,1112.7,1112.7,40.31485485,40.31485485,40.33992944,40.33992944,12,36392,1493,10.50210425,7.308542798,1.005,124.4166667,4.823636148,0.038926813,-3.246071973,0.003243901,-5.730978623,14.70833333,14.70833333
1033,122,81-350,712.3,536.1,41.07225951,42.08128701,41.07410453,42.1062818,5,24318,699,10.0989721,6.549650742,1.005,139.8,4.94021283,0.027328745,-3.599816214,0.005465749,-5.209254127,9.4,2.625
1034,122,81-350,179.6,139.1,39.82975092,41.39702827,39.84620729,41.50620515,7,27681,640,10.22850154,6.461468176,1.005,91.42857143,4.515558027,0.021967837,-3.818175868,0.003138262,-5.764086017,18.21428571,7.183333333
1035,122,81-350,166.2,129.6,39.53511059,41.03111465,39.55079871,41.13198904,7,33518,797,10.41983789,6.680854679,1.005,113.8571429,4.73494453,0.022571158,-3.791082398,0.003224451,-5.736992547,20.38571429,9.683333333
1036,122,81-350,982.7,954.5,40.44873549,40.73704932,40.45389686,40.74727055,9,21599,621,9.980402296,6.431331082,1.005,69,4.234106505,0.027351792,-3.598973226,0.003039088,-5.796197803,13.75555556,11.725
1037,124,81-350,521.5,429.3,39.86454236,41.9494542,39.87029189,42.06261526,5,19361,739,9.871016012,6.605297921,1.005,147.8,4.995860009,0.03633139,-3.315073172,0.007266278,-4.924511084,17.96,3.491666667
1038,124,81-350,1761,1761,39.90475188,39.90475188,39.92776222,39.92776222,12,65730,3050,11.09331072,8.02289687,1.005,254.1666667,5.53799022,0.043898268,-3.125880405,0.003658189,-5.610787055,17.66666667,17.66666667
1039,125,81-350,1135.9,1092.1,40.05718452,40.36510235,40.07992502,40.39640543,10,7721,324,8.951699168,5.780743516,1.005,32.4,3.478158423,0.040126667,-3.215714148,0.004012667,-5.518299241,16.56,14.35
1040,125,81-350,941.9,840,40.25808087,41.14263859,40.26671793,41.177508,7,14645,613,9.591854259,6.418364936,1.005,87.57142857,4.472454787,0.039897221,-3.221448595,0.005699603,-5.167358744,15.11428571,8.916666667
1041,125,81-350,565.1,415.2,41.06499266,42.17687416,41.06539815,42.20034249,4,26011,659,10.1662748,6.490723535,1.005,164.75,5.104429173,0.024079784,-3.726382644,0.006019946,-5.112677005,9.45,2
1042,125,81-350,839.1,668.2,39.90841131,41.82221248,39.91400779,41.91955034,5,15873,563,9.672374832,6.333279628,1.005,112.6,4.723841716,0.033794505,-3.387457078,0.006758901,-4.99689499,17.64,4.333333333
1043,127,81-350,457.2,167.4,41.52045412,42.73733408,41.52046608,42.75982565,2,29152,1129,10.2802788,7.029087564,1.005,564.5,6.335940384,0.036787667,-3.30259263,0.018393833,-3.99573981,6.35,-1.608333333
1044,128,81-350,714.3,600.6,40.94425588,41.80965627,40.94806227,41.83430697,6,14726,451,9.597369918,6.11146734,1.005,75.16666667,4.31970787,0.029191158,-3.533889428,0.004865193,-5.325648897,10.28333333,4.416666667
1045,128,81-350,209.1,155.2,39.61222406,41.17913629,39.62931632,41.28898275,7,19844,452,9.895656973,6.11368218,1.005,64.57142857,4.167772031,0.021678093,-3.831453078,0.00309687,-5.777363228,19.81428571,8.666666667
1046,129,81-350,716.3,609,40.88415334,41.76075902,40.88823946,41.78605696,6,22077,599,10.00229162,6.395261598,1.005,99.83333333,4.603502129,0.025808756,-3.657041482,0.004301459,-5.448800951,10.7,4.741666667
1047,129,81-350,516.4,385.1,41.33190963,42.52461314,41.33234652,42.55144504,4,23729,560,10.07445321,6.327936784,1.005,140,4.941642423,0.022440483,-3.79688869,0.005610121,-5.183183051,7.625,-0.25
1048,130,81-350,686.5,523.1,41.04320752,42.08255866,41.0451431,42.10921733,5,14619,463,9.590077332,6.137727054,1.005,92.6,4.528289142,0.030188306,-3.500300664,0.006037661,-5.109738577,9.6,2.616666667
1049,130,81-350,468.8,318.5,40.39085884,43.30076898,40.3917452,43.45811425,3,11526,440,9.352360632,6.086774727,1.005,146.6666667,4.988162438,0.036430545,-3.312347708,0.012143515,-4.410959997,14.16666667,-5.141666667
1050,130,81-350,1471,1471,40.18920179,40.18920179,40.21876342,40.21876342,12,19515,1200,9.87893868,7.090076836,1.005,100,4.605170186,0.058527618,-2.838256537,0.004877301,-5.323163187,15.60833333,15.60833333
1051,130,81-350,691.6,439.1,41.19253501,42.3384419,41.19367886,42.36512056,4,23168,853,10.0505273,6.748759547,1.005,213.25,5.362465186,0.035013542,-3.352020384,0.008753385,-4.738314745,8.575,0.95
1052,131,81-350,555.2,451.4,39.88372315,41.8825874,39.88927901,41.98609728,5,19403,811,9.873182972,6.698268054,1.005,162.2,5.088830142,0.039784383,-3.224280833,0.007956877,-4.833718745,17.82,3.933333333
1053,131,81-350,706.6,653.5,40.55148807,41.31474267,40.5565905,41.34005338,7,25968,643,10.16462029,6.466144724,1.005,91.85714286,4.520234575,0.023534245,-3.749298667,0.003362035,-5.695208816,13.02857143,7.741666667
1054,131,81-350,712.3,536.1,41.07225951,42.08128701,41.07410453,42.1062818,5,18201,526,9.809231817,6.265301213,1.005,105.2,4.6558633,0.027516299,-3.592976763,0.00550326,-5.202414675,9.4,2.625
1055,131,81-350,310.8,84.3,41.3871859,42.72684414,41.3872188,42.75081384,2,24878,574,10.12173916,6.352629396,1.005,287,5.659482216,0.021933975,-3.819718457,0.010966988,-4.512865638,7.25,-1.541666667
1056,132,81-350,191,143.4,40.09870746,41.84860508,40.10283836,41.92380205,5,15067,525,9.620262201,6.263398263,1.005,105,4.65396035,0.033207974,-3.404965249,0.006641595,-5.014403162,16.26,4.158333333
1057,132,81-350,569,447.9,39.97990466,41.83226287,39.98489777,41.92001047,5,17344,727,9.761001904,6.588926478,1.005,145.4,4.979488565,0.039919896,-3.220880436,0.007983979,-4.830318349,17.12,4.266666667
1058,133,81-350,667.9,428.8,41.02869693,42.1845399,41.0298059,42.21224614,4,23269,597,10.05487728,6.391917113,1.005,149.25,5.005622752,0.024398477,-3.713234555,0.006099619,-5.099528916,9.7,1.95
1059,133,81-350,753.6,692.8,40.56161202,41.22912133,40.56558301,41.24850375,7,28372,762,10.25315802,6.635946556,1.005,108.8571429,4.690036407,0.025515294,-3.668477257,0.003645042,-5.614387406,12.95714286,8.325
1060,134,81-350,715.6,540.4,41.16842359,42.19732232,41.17039477,42.22318416,5,22403,639,10.01695016,6.459904454,1.005,127.8,4.850466542,0.027129585,-3.607130454,0.005425917,-5.216568366,8.74,1.866666667
1061,134,81-350,704.9,444.5,41.24743887,42.3912828,41.24856568,42.41761838,4,22610,587,10.02614757,6.37502482,1.005,146.75,4.988730459,0.024692555,-3.701253483,0.006173139,-5.087547844,8.2,0.608333333
1062,134,81-350,505.5,432,40.50740663,43.02783968,40.51503571,43.18976635,5,12743,439,9.45273738,6.084499413,1.005,87.8,4.475061501,0.032859918,-3.415501654,0.006571984,-5.024939566,13.34,-3.441666667
1063,134,81-350,873.1,647.9,41.29146745,42.23955932,41.2918574,42.2572728,4,26330,996,10.17846425,6.903747258,1.005,249,5.517452896,0.035950607,-3.325609316,0.008987652,-4.711903677,7.9,1.591666667
1064,135,81-350,704.9,444.5,41.24743887,42.3912828,41.24856568,42.41761838,4,23366,573,10.05903725,6.350885717,1.005,143.25,4.964591356,0.023319935,-3.758446723,0.005829984,-5.144741084,8.2,0.608333333
1065,135,81-350,1730.7,1730.7,39.99758828,39.99758828,40.02404976,40.02404976,12,28043,1653,10.24149433,7.410347098,1.005,137.75,4.925440448,0.056002738,-2.882354699,0.004666895,-5.367261349,16.99166667,16.99166667
1066,136,81-350,468.8,318.5,40.39085884,43.30076898,40.3917452,43.45811425,3,16669,787,9.721305986,6.668228248,1.005,262.3333333,5.56961596,0.044973391,-3.101684267,0.01499113,-4.200296556,14.16666667,-5.141666667
1067,136,81-350,489.2,424.7,40.43683378,42.85702071,40.44393627,43.00801626,5,12653,591,9.44564962,6.381816017,1.005,118.2,4.772378105,0.044553621,-3.111061851,0.008910724,-4.720499763,13.84,-2.366666667
1068,137,81-350,667.9,428.8,41.02869693,42.1845399,41.0298059,42.21224614,4,23886,581,10.08104779,6.364750757,1.005,145.25,4.978456396,0.023128208,-3.766702274,0.005782052,-5.152996635,9.7,1.95
1069,137,81-350,704.9,444.5,41.24743887,42.3912828,41.24856568,42.41761838,4,21179,593,9.960765404,6.385194399,1.005,148.25,4.998900038,0.02663911,-3.625374832,0.006659778,-5.011669193,8.2,0.608333333
1070,137,81-350,663.4,514.4,41.0984415,42.15772201,41.10035498,42.18549934,5,18885,500,9.846123235,6.214608098,1.005,100,4.605170186,0.025204172,-3.680745753,0.005040834,-5.290183665,9.22,2.125
1071,137,81-350,704.9,444.5,41.24743887,42.3912828,41.24856568,42.41761838,4,18780,476,9.840547753,6.165417854,1.005,119,4.779123493,0.024129198,-3.724332637,0.006032299,-5.110626998,8.2,0.608333333
1072,138,81-350,684.6,440.4,41.26944141,42.42098304,41.27056059,42.44797603,4,18910,456,9.847446162,6.12249281,1.005,114,4.736198448,0.022955664,-3.774190583,0.005738916,-5.160484944,8.05,0.416666667
1073,139,81-350,61.5,39,38.74133509,40.83021172,38.74159689,40.91423571,3,30636,961,10.32993107,6.867974409,1.005,320.3333333,5.76936212,0.029789291,-3.513606313,0.009929764,-4.612218602,26.4,11.075
1074,140,81-350,689,436,41.14142312,42.29472244,41.14257335,42.32179528,4,25948,628,10.16384981,6.442540166,1.005,157,5.056245805,0.02300304,-3.772128897,0.00575076,-5.158423258,8.925,1.233333333
1075,140,81-350,567.7,498.2,40.85776409,41.6234579,40.86030046,41.64164002,6,27708,572,10.22947646,6.349138991,1.005,95.33333333,4.557379522,0.019614526,-3.93148485,0.003269088,-5.723244319,10.88333333,5.658333333
1076,140,81-350,452.4,175.8,41.29636531,42.4003176,41.29657589,42.41871457,3,32134,581,10.37766994,6.364750757,1.005,193.6666667,5.266138468,0.017166293,-4.064807531,0.005722098,-5.16341982,7.866666667,0.55
1077,140,81-350,648.3,531.5,40.15142693,42.10036977,40.15696518,42.19906888,5,19732,842,9.889996962,6.735780014,1.005,168.4,5.126342102,0.040613005,-3.203666933,0.008122601,-4.813104845,15.88,2.5
1078,140,81-350,959.7,941.9,40.5382221,40.8361982,40.5436429,40.84704073,9,41826,1501,10.64127343,7.313886832,1.005,166.7777778,5.116662254,0.034027272,-3.38059297,0.003780808,-5.577817548,13.12222222,11.03333333
1079,142,81-350,648.3,531.5,40.15142693,42.10036977,40.15696518,42.19906888,5,25695,1028,10.1540517,6.935370446,1.005,205.6,5.325932534,0.038027279,-3.269451512,0.007605456,-4.878889424,15.88,2.5
1080,142,81-350,704.9,444.5,41.19253501,42.3384419,41.19367886,42.36512056,4,21501,512,9.975854725,6.238324625,1.005,128,4.852030264,0.022654215,-3.787409373,0.005663554,-5.173703734,8.575,0.95
1081,142,81-350,667.9,428.8,41.02869693,42.1845399,41.0298059,42.21224614,4,20529,484,9.9295938,6.182084907,1.005,121,4.795790546,0.022434466,-3.797156862,0.005608616,-5.183451223,9.7,1.95
1082,143,81-350,686.5,523.1,41.04320752,42.08255866,41.0451431,42.10921733,5,17498,499,9.769841868,6.212606096,1.005,99.8,4.603168183,0.027157963,-3.606084981,0.005431593,-5.215522894,9.6,2.616666667
1083,143,81-350,603.5,583.5,40.43366378,41.06014952,40.44349667,41.08777504,8,31821,849,10.36788173,6.744059186,1.005,106.125,4.664617645,0.025332631,-3.675661951,0.003166579,-5.755103492,13.8625,9.483333333
1084,143,81-350,579.8,413.2,41.19253501,42.2741798,41.19287107,42.29597221,4,23806,502,10.07769293,6.21860012,1.005,125.5,4.832305759,0.020050899,-3.909481274,0.005012725,-5.295775635,8.575,1.366666667
1085,144,81-350,928.5,903.8,40.43894739,40.85776409,40.44297276,40.8696784,8,26388,652,10.18066464,6.480044562,1.005,81.5,4.40060302,0.023481946,-3.751523402,0.002935243,-5.830964943,13.825,10.88333333
1086,144,81-350,649.3,422.9,41.02869693,42.20371643,41.02989089,42.2323505,4,16732,460,9.725078333,6.131226489,1.005,115,4.744932128,0.026187391,-3.642477235,0.006546848,-5.028771596,9.7,1.825
1087,144,81-350,1047.2,1025.6,40.38195743,40.58390252,40.39080964,40.59648537,10,35986,760,10.49088525,6.633318433,1.005,76,4.33073334,0.020040075,-3.910021246,0.002004008,-6.212606339,14.23,12.8
1088,145,81-350,626.6,519.4,40.11534075,42.02033828,40.12072484,42.11341112,5,26043,968,10.1675043,6.875232087,1.005,193.6,5.265794175,0.035326929,-3.343109731,0.007065386,-4.952547644,16.14,3.025
1089,146,81-350,691.6,439.1,41.24743887,42.3912828,41.24856568,42.41761838,4,26668,607,10.19121962,6.408528791,1.005,151.75,5.02223443,0.021630586,-3.833646931,0.005407647,-5.219941292,8.2,0.608333333
1090,146,81-350,689,436,41.14142312,42.29472244,41.14257335,42.32179528,4,29688,652,10.2984982,6.480044562,1.005,163,5.093750201,0.020859493,-3.869946132,0.005214873,-5.256240493,8.925,1.233333333
1091,146,81-350,753.2,607.8,39.99919666,41.97094729,40.00490929,42.07377311,5,18235,674,9.811098103,6.513230111,1.005,134.8,4.903792198,0.035192458,-3.346923483,0.007038492,-4.956361395,16.98,3.35
1092,148,81-350,677.1,522.3,41.12757177,42.1845399,41.12942134,42.21224614,5,21151,462,9.959442465,6.135564891,1.005,92.4,4.526126979,0.02078186,-3.873674786,0.004156372,-5.483112698,9.02,1.95
1093,148,81-350,667.9,428.8,41.02869693,42.1845399,41.0298059,42.21224614,4,24310,580,10.09864307,6.363028104,1.005,145,4.976733742,0.022683711,-3.786108179,0.005670928,-5.17240254,9.7,1.95
1094,148,81-350,686.5,429.6,41.14142312,42.29472244,41.14257335,42.32179528,4,26488,602,10.18444708,6.400257445,1.005,150.5,5.013963084,0.021598922,-3.835111869,0.005399731,-5.22140623,8.925,1.233333333
1095,149,81-350,573.2,476.8,40.89567934,41.82723707,40.89704183,41.8477872,5,33361,733,10.41514283,6.597145702,1.005,146.6,4.987707789,0.02085685,-3.870072844,0.00417137,-5.479510757,10.62,4.3
1096,150,81-350,691.6,439.1,41.19253501,42.3384419,41.19367886,42.36512056,4,36008,823,10.49149641,6.712956201,1.005,205.75,5.32666184,0.021687967,-3.830997696,0.005421992,-5.217292057,8.575,0.95
1097,150,81-350,677.1,431.1,41.07952894,42.22931228,41.08071545,42.25657115,4,26256,694,10.17564981,6.542471961,1.005,173.5,5.156177599,0.025120875,-3.684056102,0.006280219,-5.070350463,9.35,1.658333333
1098,150,81-350,617.2,482.3,41.0984415,42.02160625,41.09953097,42.04110555,5,20780,477,9.941746265,6.167516491,1.005,95.4,4.558078578,0.021841608,-3.823938505,0.004368322,-5.433376418,9.22,3.016666667
1099,150,81-350,821.4,687.9,40.6936849,41.24866062,40.69678858,41.26188777,7,49775,936,10.81526813,6.841615476,1.005,133.7142857,4.895705327,0.017814741,-4.027728993,0.002544963,-5.973639142,12.02857143,8.191666667
1100,150,81-350,734.3,553.1,40.8601617,41.56754913,40.86210648,41.58238082,6,53006,792,10.87816039,6.674561392,1.005,132,4.882801923,0.01415072,-4.257989804,0.002358453,-6.049749273,10.86666667,6.033333333
1101,150,81-350,713.9,559.6,40.7955247,41.51302782,40.7975735,41.52835361,6,30392,586,10.32193469,6.37331979,1.005,97.66666667,4.58156032,0.018311526,-4.000224579,0.003051921,-5.791984048,11.31666667,6.4
1102,150,81-350,438.5,333.7,40.46009562,43.2496671,40.46648261,43.42418342,4,14073,494,9.552013347,6.202535517,1.005,123.5,4.816241156,0.033465578,-3.397237897,0.008366394,-4.783532258,13.675,-4.825
1103,150,81-350,632.1,517.6,40.14864877,42.08255866,40.15417227,42.17965797,5,27329,1218,10.21570369,7.104965448,1.005,243.6,5.495527536,0.042348734,-3.161816759,0.008469747,-4.771254671,15.9,2.616666667
1104,150,81-350,734.3,553.1,40.8601617,41.56754913,40.86210648,41.58238082,6,24798,932,10.11851828,6.837332815,1.005,155.3333333,5.045573345,0.035729519,-3.33177806,0.00595492,-5.12353753,10.86666667,6.033333333
1105,150,81-350,873.1,822.7,40.72020275,41.2816752,40.72284614,41.29498529,7,13830,529,9.534595425,6.270988432,1.005,75.57142857,4.325078283,0.036469464,-3.31127997,0.005209923,-5.257190119,11.84285714,7.966666667
1106,150,81-350,873.1,822.7,40.72020275,41.2816752,40.72284614,41.29498529,7,11228,441,9.326165937,6.089044875,1.005,63,4.143134726,0.037487344,-3.283751892,0.005355335,-5.229662041,11.84285714,7.966666667
1107,151,81-350,1190.9,1126.2,40.45970378,40.95027586,40.47615506,40.98122772,9,12300,465,9.417354541,6.142037406,1.005,51.66666667,3.944812828,0.036066028,-3.322403908,0.004007336,-5.519628486,13.67777778,10.24166667
1108,151,81-350,689,528.5,41.04320752,42.08255866,41.0451431,42.10921733,5,23337,567,10.05779536,6.340359304,1.005,113.4,4.730921391,0.023104566,-3.767725036,0.004620913,-5.377162948,9.6,2.616666667
1109,152,81-350,746.3,627,40.82662067,41.68949919,40.83036707,41.71417548,6,21602,578,9.980541182,6.359573869,1.005,96.33333333,4.567814399,0.025454315,-3.670870019,0.004242386,-5.462629488,11.1,5.216666667
1110,152,81-350,662.3,525.6,40.95051669,41.86244307,40.95182111,41.88175271,5,46286,814,10.74259482,6.701960366,1.005,162.8,5.092522454,0.016666619,-4.094347427,0.003333324,-5.703785339,10.24,4.066666667
1111,154,81-350,691.6,439.1,41.19253501,42.3384419,41.19367886,42.36512056,4,23677,508,10.07225939,6.230481448,1.005,127,4.844187086,0.020401655,-3.892139241,0.005100414,-5.278433602,8.575,0.95
1112,155,81-350,819.5,673.2,40.8122628,41.4957101,40.81394603,41.5097652,6,28713,539,10.26510526,6.289715571,1.005,89.83333333,4.497956102,0.017832811,-4.026715216,0.002972135,-5.818474685,11.2,6.516666667
1113,156,81-350,166.6,85.9,39.93313006,42.0406349,39.93731862,42.15942208,5,26909,885,10.20021608,6.785587645,1.005,177,5.176149733,0.031253325,-3.465629518,0.006250665,-5.07506743,17.46,2.891666667
1114,156,81-350,648.5,636.2,40.19345494,40.67992963,40.20828015,40.70951336,9,24335,763,10.09967092,6.637258031,1.005,84.77777778,4.440033454,0.029810004,-3.512911246,0.003312223,-5.710135823,15.57777778,12.125
1115,156,81-350,626.6,519.4,40.11534075,42.02033828,40.12072484,42.11341112,5,19520,1004,9.87919486,6.9117473,1.005,200.8,5.302309388,0.048955501,-3.016843534,0.0097911,-4.626281446,16.14,3.025
1116,157,81-350,175.9,96.2,40.13753995,42.20371643,40.14171926,42.31604178,5,38637,1186,10.56196565,7.07834158,1.005,237.2,5.468903667,0.029116976,-3.536433894,0.005823395,-5.145871807,15.98,1.825
1117,157,81-350,1037,823.7,40.70347208,42.50384663,40.7088054,42.58598775,5,23920,901,10.08247021,6.803505258,1.005,180.2,5.194067345,0.0358154,-3.329377301,0.00716308,-4.938815214,11.96,-0.116666667
1118,158,81-350,579.5,465.9,40.18757809,42.12074379,40.19292259,42.21617979,5,24515,994,10.10704045,6.901737207,1.005,198.8,5.292299294,0.038548486,-3.25583845,0.007709697,-4.865276362,15.62,2.366666667
1119,158,81-350,691.6,439.1,41.19253501,42.3384419,41.19367886,42.36512056,4,25110,544,10.13102145,6.298949247,1.005,136,4.912654886,0.020594581,-3.882727313,0.005148645,-5.269021674,8.575,0.95
1120,159,81-350,906.6,864.8,39.89255861,40.40140506,39.91016465,40.43494148,9,12542,454,9.436838291,6.118097198,1.005,50.44444444,3.920872621,0.034530051,-3.365925285,0.003836672,-5.563149862,17.75555556,14.09166667
1121,160,81-350,623,511.1,40.07101594,41.98993008,40.07636757,42.08522982,5,24609,851,10.11086751,6.746412129,1.005,170.2,5.136974216,0.032876087,-3.415009718,0.006575217,-5.02444763,16.46,3.225
1122,160,81-350,373.3,286.7,41.03957891,42.13858724,41.0399372,42.16106125,4,22100,457,10.00333289,6.124683391,1.005,114.25,4.73838903,0.019669892,-3.928666161,0.004917473,-5.314960522,9.625,2.25
1123,160,81-350,878,736,40.60012919,41.13777712,40.60290766,41.15015772,7,27989,547,10.23956685,6.304448802,1.005,78.14285714,4.358538653,0.018567995,-3.986315887,0.002652571,-5.932226036,12.68571429,8.95
1124,160,81-350,94.8,94.8,40.2275126,40.2275126,40.2481373,40.2481373,12,24849,1388,10.12057279,7.235619141,1.005,115.6666667,4.750712491,0.05310116,-2.935556512,0.004425097,-5.420463162,15.33333333,15.33333333
